UDI,Server Type,CPU Utilization [%],Memory Usage [%],Air Temperature [K],Disk I/O Operations,Network Latency [ms],Power Consumption [W],Machine Failure,Vibration Level [g],Cooling Efficiency [%],Network Throughput [Mbps]
8271,L,45,85,297.3887124153699,3173,31.822419301279297,355.8757185096391,0,1.5599476665181493,81,748
8272,L,98,24,293.79595776622483,1471,31.22778961376497,337.127282251967,1,0.9602776504187986,83,580
8273,L,69,62,292.4605313277863,1810,29.520680998902574,347.08259270395126,0,1.8481425096854676,81,712
8274,M,45,13,293.1690125145345,2946,20.786647154193233,345.90738220087275,0,1.7847441421719303,59,494
8275,M,20,32,294.13769571527484,1620,37.48212588944401,343.9604257814342,0,1.7120188416664064,84,983
8276,M,60,36,292.8583479422701,1676,31.14833430042064,370.0756594796952,0,1.36734097037055,67,397
8277,M,89,46,293.3340065511248,3417,29.88464708824578,351.65117633933636,1,2.3693086511552117,86,585
8278,L,64,86,294.1052018579757,1770,36.29389466902864,315.4781398552706,0,1.2339025870685534,73,605
8279,L,63,52,296.9431495735332,3635,36.04507311011534,332.75714770475696,0,1.3282331634554325,73,290
8280,L,26,46,299.1444696778039,3054,28.92725098054349,281.2852621749363,1,1.1005635726255836,79,780
8281,L,71,94,297.21797709812887,1697,28.705270336157067,244.50280009330294,1,1.5313029704463776,76,800
8282,H,51,38,294.5444941954779,4347,32.36573021422443,352.66309799958407,1,1.3183605870571249,79,257
8283,H,33,38,292.17882237479364,2614,36.17288420348642,363.343744686374,0,1.5853801107411565,53,596
8284,L,26,58,296.4029498624406,1064,34.93002134563276,292.76563638613106,0,1.9883150430523044,76,814
8285,M,57,84,292.9535126195455,4698,25.16975001592432,374.23303738001715,1,1.7830527842893757,94,852
8286,H,93,60,294.2612072789869,1201,24.566598807540657,364.37492527342215,1,1.3533273414576767,52,746
8287,L,95,59,298.2318083776472,1141,25.681567221618355,316.4947349663189,1,1.4612538710614504,55,470
8288,L,79,37,298.40879624209646,4169,32.741858171358615,345.4470795283812,0,1.3370463168881408,56,349
8289,L,16,83,295.35649311644454,3864,28.079143938927256,283.85747299647903,1,1.7454805859774676,70,413
8290,M,23,14,297.45376554781626,3264,32.484478660713606,378.897356923591,1,1.164352411902079,56,547
8291,H,20,65,297.38313313301444,4038,23.5160304160783,250.28447224268908,0,1.98527363620597,51,214
8292,M,21,73,296.3148032661494,4657,25.86446048907534,340.6147773247949,1,1.6041416175701892,58,476
8293,L,14,98,294.45721405462086,2316,32.455923581840324,412.8336226334018,0,0.9634575351064526,52,912
8294,L,14,26,293.8885386378442,4579,22.2657510630691,348.0807338151728,0,1.4223636908319182,97,184
8295,M,29,98,295.08894041322714,2157,38.899875995806084,325.1894076030539,0,0.8625557630607544,64,938
8296,H,63,64,292.43354886009575,3309,35.553637400306165,281.7864586404253,1,1.4943276267346106,98,505
8297,M,64,18,294.04567780726603,3331,36.92562239796774,457.0609908046822,0,1.3599047705610576,84,468
8298,M,67,100,296.19665186889483,1101,33.84381663957357,283.6998023828676,0,0.9597889650200903,70,835
8299,L,88,98,293.74003987359396,1376,20.636543435549378,412.1501924234802,0,1.8859115486168494,66,871
8300,H,99,77,298.08920782575626,1205,35.62017885918593,329.47338343838425,1,2.059564005690638,55,306
8301,M,39,82,295.49240774202866,4724,33.636427279407386,358.782098267284,1,1.4339826580607271,64,987
8302,L,33,88,296.56540673803846,4084,28.321419997085528,342.7915805926843,1,1.4081969027689165,61,778
8303,M,96,25,294.5739569397734,1760,27.741595509773845,289.0045997272488,1,1.4940314388030338,82,977
8304,L,82,25,296.26360132277347,2146,33.90594020839989,310.14693847235645,1,1.4524258772620593,59,440
8305,L,12,22,292.7414682031821,3057,22.074496071996727,413.6292428422995,0,1.3632201107085316,55,840
8306,L,57,87,295.8463113453646,4663,34.595508015408996,242.64237177645117,1,1.9308907692099782,91,652
8307,L,80,95,296.03390937105075,2190,26.778944380618533,341.48072240882846,1,1.584670330565607,82,767
8308,L,31,94,297.5663291455626,2634,30.821584800618226,436.44692515696227,1,1.4776185027478388,62,602
8309,L,23,82,290.9862147098965,2742,30.9996890874387,372.9187651348444,1,1.6990535067145534,51,782
8310,M,57,72,293.65693315548185,3198,23.234773069764188,372.8655605701773,0,1.5667666414178385,67,227
8311,L,38,50,291.4398924806508,2060,21.922259474252044,374.4417757410851,0,1.5354151375618215,99,547
8312,L,59,62,293.32088428255753,2912,31.248922871551642,347.0044043820372,1,1.2462464284677328,66,233
8313,L,89,77,294.78574985597254,3823,29.745684735322218,328.897489069559,0,1.577295434337203,83,933
8314,M,19,83,296.1800828511758,2497,31.40015673460416,408.2586128571759,1,1.709361303686388,57,994
8315,L,80,18,299.4935687800199,2467,24.927615017115464,291.8854288642486,1,1.2979661060638632,78,726
8316,L,98,60,297.7009302605751,4413,34.379281673222685,375.5894376755192,1,1.7666922242629055,55,958
8317,H,36,57,294.0246789744098,2028,36.061157929566846,303.9781619240937,0,1.63501450731725,64,876
8318,M,88,89,296.44153102997467,1889,28.617985055656206,317.6110120937844,0,1.7345708463286342,80,356
8319,H,37,58,297.45033432063786,2249,24.221422068465543,407.57288568270553,1,1.42637890570234,94,114
8320,L,18,27,294.80031125173065,2562,27.17095452769146,334.18515228699033,1,1.2419778940665798,79,762
8321,L,80,19,294.873178263332,4195,31.456459363526665,318.5263331703744,0,1.614530407493498,69,500
8322,M,89,94,294.54085036901483,1402,32.23905722950748,434.1007821428261,1,1.7064512679717692,75,413
8323,L,35,63,295.96631167244925,3986,39.75757436864966,299.87649612692445,0,2.0786171293808486,69,426
8324,L,90,88,295.82721652836346,1810,34.11610916735654,447.77702496868403,1,1.1280617589122097,73,203
8325,L,96,24,295.2841205844886,2058,28.737066087436308,362.25414858964723,0,1.5435647446693235,89,611
8326,H,17,20,298.4746254889335,2260,32.658794741918655,408.06372073775555,0,1.6949187922602156,97,294
8327,L,11,49,297.0071370233185,2491,31.650280368490844,312.11320055008287,0,1.711167114617629,65,197
8328,H,66,56,291.7611586726128,3546,30.243121337797817,397.81104904087834,0,1.1604558438760695,53,694
8329,H,61,29,291.40286328608084,1511,38.31471779195175,394.4866635688919,1,1.718581006070889,83,385
8330,L,67,31,295.83473824326944,2846,26.865287490630244,321.26885801155134,1,1.0705949020230967,52,877
8331,M,12,57,294.79714313071685,1316,33.002756693292504,330.86641812208774,0,1.1029286139759344,52,922
8332,M,17,91,291.5000175435924,1302,32.91090073415222,273.9552226373306,0,1.9145751747214106,87,781
8333,H,68,25,291.19989246307046,2125,39.0860242317231,296.2039050594055,0,1.2362871359201884,98,863
8334,L,11,14,294.5015639952346,4660,19.684624183226667,389.88950839678415,0,1.8064835344656927,50,597
8335,M,71,74,295.51381531761183,2335,36.078474923691886,341.9141687447827,0,1.5682155261737194,61,842
8336,L,58,92,295.5877645109812,1081,24.459121983630155,282.4953439950025,0,1.8215446570537444,68,995
8337,H,29,83,293.78832749372555,1657,22.34797667856084,372.9916868235186,0,1.3635829986821602,84,722
8338,L,38,30,293.8857917180645,3240,25.25607141516125,417.9226224992728,1,1.3751225937534197,99,309
8339,L,26,70,293.9947498394025,3271,22.603063577762704,402.7762470665549,1,1.653739415320746,54,890
8340,M,83,86,295.98613304387345,1052,35.93187768261875,406.1047806280574,1,1.8907106666502553,92,570
8341,H,31,64,291.9412826500196,2014,38.07530024470352,254.29685726625974,0,1.8404026851601278,100,999
8342,M,15,33,295.0388236679278,1344,26.476883782481835,373.09610503755084,0,1.3015718512053005,88,326
8343,L,71,32,297.03853695589095,2108,28.956879787102878,256.37908750562053,1,2.1036834266708317,59,300
8344,L,40,96,294.29677103072197,1986,35.65306029387563,288.6036558340672,1,1.1626005082440318,59,164
8345,H,71,20,295.32072872494564,2930,38.35471691684879,397.6728707969466,1,1.4298366225625747,86,749
8346,M,21,56,295.8313708116437,4951,30.752792041130338,368.93292476032684,0,1.832936464379546,85,865
8347,H,21,11,293.6839472941501,1640,27.80638547101828,417.64531766755385,1,1.6219273768597102,99,978
8348,L,72,79,294.7968558870431,1210,22.901199848947034,341.74450790457513,0,1.9686143924616482,84,578
8349,L,25,62,292.399710573237,1863,24.008499485952846,412.2601324371101,1,1.470992117918113,74,113
8350,M,34,20,295.9721548626006,1775,38.144072340343335,364.5233159906307,0,1.7655305808366708,98,447
8351,H,31,24,295.3257308068844,1914,24.061299488628727,304.5630540113018,0,1.183441451313138,100,210
8352,L,100,82,297.33236785317,1182,31.95867263568756,398.3949271819723,0,1.2236031885280894,80,647
8353,H,97,21,296.7557002530924,4343,28.792483345554476,349.74447163324567,0,1.3436766297069556,93,571
8354,M,85,45,297.36294349574786,1505,28.275361002129927,363.2417683240703,0,1.1630774485709645,85,639
8355,L,27,32,297.4572690380674,4298,22.238940326928862,405.51693869032744,1,1.176461123756558,68,926
8356,L,54,36,293.5520319018193,2857,28.890331040069835,466.69621168171454,0,1.4416675678732593,56,359
8357,L,89,97,295.9590958671644,3059,38.1611060667251,332.84142737691593,1,1.5386858523986795,58,733
8358,M,77,23,296.3489910646948,1092,29.942207625868775,380.0266788488929,1,1.5208264835442515,74,680
8359,L,21,63,293.7527180808939,1329,32.830953354363274,344.42792050725717,1,1.720624736873836,72,983
8360,L,58,36,297.46638870745016,3237,22.649660354258945,316.03715258456975,1,1.4542734529726038,62,579
8361,H,42,30,294.782519485027,4669,29.437263163824074,344.116174872329,0,1.074032142932319,91,244
8362,L,95,58,296.27928132142046,3913,29.073397049269353,390.5571359251959,0,1.381242121177614,60,475
8363,L,72,71,297.20687235954443,4001,29.39080450904782,388.9143034092065,0,1.6951109200489967,84,709
8364,L,27,86,295.8557629221001,4069,32.15400882893728,276.9507529773292,0,1.5640438506761134,73,477
8365,M,63,81,298.62793424990923,4860,31.221361969969802,336.7471685976708,0,1.1010014138377808,83,520
8366,M,36,53,299.8365592383251,3340,25.077727458387713,434.53011503222194,1,1.1669791288027151,94,545
8367,L,92,53,295.03598835808174,1260,26.346780957454076,274.52517426287807,0,1.3657662798248555,64,573
8368,M,87,70,296.91461658411214,1709,30.003537048926248,283.17206388556133,0,1.7173559568442738,60,213
8369,M,34,51,299.73705682278296,2951,40.606923202421285,407.8363504995257,1,1.3868922734197777,68,770
8370,L,43,32,293.7647954850606,3370,26.24364549627088,336.71908023782254,1,1.6583067085679228,97,319
8371,L,97,82,290.0,3057,27.677624608963534,251.11846392690413,1,1.776589278989182,77,864
8372,L,69,10,296.92732161153725,4012,28.34700153137623,340.7109908593413,0,1.669345979665502,97,511
8373,L,63,45,294.2275772794771,1087,31.65619867175182,321.12086970018,1,1.6226029012127559,87,280
8374,M,96,64,292.59481651669495,3387,34.81614234543778,307.79600161151524,0,0.9459757426237497,63,903
8375,M,14,25,293.57484600902393,4389,31.940651014210154,464.5631082216952,1,1.185748806080161,56,995
8376,L,45,98,291.8793129467448,2572,24.818093091059318,260.6999224942499,0,1.6033888065799744,81,253
8377,L,63,27,298.3975103298354,4294,33.14547407052939,317.3171862847216,0,1.2523764788397964,50,185
8378,L,97,47,297.90768231243277,3734,37.58747353925535,359.2636993398413,1,1.4644258395958365,71,326
8379,M,45,76,294.5404078136313,3256,30.21821241315013,271.0729330329683,0,1.8777754139470315,82,127
8380,L,78,29,294.71094351326195,2072,28.694785270700947,410.35025664107997,0,1.1775060183446944,97,719
8381,M,48,28,295.39097342805627,4607,38.75734283722419,308.66996880227794,1,1.577977133800076,61,483
8382,L,79,22,298.34498858939247,4921,23.442731148860858,290.54436054982693,0,1.8965602397797086,78,633
8383,M,13,26,292.87934013831205,3969,30.667081214658406,381.3175228905248,1,0.9222354313181862,82,902
8384,H,83,87,294.6685155457617,4689,31.753769277226958,379.3739087006138,0,1.2659314212135089,82,437
8385,L,74,39,297.49566411604116,2846,31.474027983386023,349.35193070541123,1,1.2529601170876004,71,472
8386,L,94,95,294.3306503160381,3310,33.20806841483083,301.78688401519616,1,1.6266324099923564,100,168
8387,H,49,52,293.3291695459657,4277,24.12075817624677,325.4792254052378,0,1.4114428949100397,55,352
8388,L,46,57,295.33265766229044,4752,28.659274967101986,351.53968849863963,1,1.6648931312897146,80,622
8389,M,76,52,291.43409269310234,4568,28.094357486472713,307.040264863476,0,1.157383848842857,94,315
8390,L,40,75,295.7430084484589,4969,24.40653993507353,420.0042049780011,0,1.3608405389027372,69,905
8391,M,100,62,294.4954729628262,3717,22.767495397071855,441.16471146566596,0,1.352622984728224,65,986
8392,L,90,81,296.27191987340143,4824,36.329036002932725,281.9946775936388,1,1.4916145395282165,82,542
8393,H,96,87,293.6110704356304,2488,30.81046988087034,432.6366250928506,0,1.5509056682623905,60,272
8394,M,86,43,295.9051690904011,2658,25.292336978057016,339.6484839731293,1,1.2986556317045037,83,911
8395,M,56,86,295.42155650586227,3067,25.3082209383066,280.39100426516967,1,1.5202528825336712,86,892
8396,M,36,83,292.63826345453447,3615,29.8232520750475,374.35573779204987,1,1.5469808856784752,86,627
8397,M,60,81,293.1113132163709,4017,34.552454250595034,334.0812614640445,0,0.8607300078446086,77,735
8398,L,29,80,297.4589054024942,4863,25.59087671031677,370.75140423611833,0,1.565568582184067,55,793
8399,H,22,22,296.91554591034173,2131,32.78905641775568,395.9009906522724,1,1.523123892459287,93,262
8400,H,72,99,291.5398842349843,3187,37.23105990583259,383.5422714412332,0,2.1778771593007975,50,751
8401,L,53,65,294.12916615089523,2114,32.71805994381871,313.6720530914863,1,1.5604944594922296,86,859
8402,H,33,68,295.63125402757447,1270,25.973491932299268,437.47185847606863,1,1.4443798632254576,71,290
8403,M,12,41,296.06578953553236,4400,29.447619639679598,332.1378404182818,0,1.9022795025334691,82,615
8404,M,19,92,295.5495916152149,4281,28.497548699467526,389.1819218369683,1,1.3264722361688595,67,647
8405,L,74,88,295.75813460129376,4759,27.625449891539322,387.0429541742671,0,1.2497782336788867,87,961
8406,L,58,63,294.28039243771866,2596,29.891149224870446,368.3493124488451,1,1.3995483032764682,78,437
8407,L,67,11,295.34806036826876,4526,27.411032892510704,371.5351148992915,0,1.6607949942818565,88,588
8408,L,86,46,293.0411438714323,1283,25.30433453272728,301.3847486152255,0,2.093763181199422,51,448
8409,M,87,92,294.26586329849937,1365,32.3153484494765,332.53392388119147,0,1.5829064640252661,50,301
8410,L,11,42,290.8305598697835,3531,34.70896428440544,299.1779360153614,1,1.4121315252007667,55,365
8411,L,75,10,292.88601614512726,1002,35.160534301848244,396.8262840328953,0,1.3427741943316043,97,792
8412,H,40,37,293.23995975552566,4051,24.884860424850892,325.5064762924811,1,0.9565843495314164,76,619
8413,L,77,26,293.33952250390576,1783,35.04101121029912,329.4794235831291,0,1.0057523774521229,91,862
8414,L,92,66,296.45809469712344,3211,37.965628172192446,322.7272938817765,0,1.4936006703216045,64,731
8415,L,46,79,291.8551168630106,1387,24.75479975798101,324.9739622378658,1,1.2710171885277355,63,414
8416,L,82,61,293.72238049398834,4042,25.532481985531426,342.79715904835444,1,1.5010865866701484,81,355
8417,M,33,53,296.2884817741614,2032,23.708498315891674,331.7383898775783,1,1.3213971851930462,60,340
8418,M,86,93,292.35032073118214,4063,24.51008810775884,359.30392174557335,0,1.2507609226260052,54,502
8419,M,53,56,297.5376372513119,2389,37.14702998230763,340.2896869417358,0,1.1110417770394443,68,783
8420,L,92,22,295.3572226681803,3059,25.477942057286377,282.86910931122316,0,1.2821270595782315,76,911
8421,M,50,85,296.3783449038025,1073,33.57680126282025,389.2033898567497,0,2.126747975358762,95,901
8422,L,83,39,293.1110241368006,1237,22.283915687458258,364.02997781725566,0,1.3848559455783311,50,920
8423,L,60,94,293.48008820579054,4883,23.186458045487406,386.5694471427202,0,1.4105141545314144,96,870
8424,L,51,75,294.7147762513216,4179,26.00873621500223,352.2486304204569,0,1.4700659703548387,90,698
8425,L,87,62,296.6234948264046,2985,32.90864884372438,373.47676465952003,0,1.763325727778952,82,338
8426,L,49,27,296.563364120002,3962,29.00996871839628,290.77375905150717,0,1.5927290672646832,80,357
8427,L,57,37,295.79445921931125,4596,29.655712904191468,327.30756567009104,1,1.4452666395515208,78,287
8428,H,93,13,294.56255510306823,3281,26.063758799828893,379.3267845643023,0,1.4347424650901086,88,114
8429,L,13,51,293.4610832719296,2462,27.2659526643402,327.05904234270616,0,1.3819459274159989,50,198
8430,L,69,15,297.10216314126376,2780,24.277384894748405,416.38707348422537,1,0.9522178480735788,94,467
8431,L,48,18,294.29235060204405,2504,33.43025564032407,422.990244101573,1,1.3222328163564954,76,222
8432,M,14,29,291.9184104368006,4904,31.735677482103014,363.7380851690446,0,2.0288236486879287,90,483
8433,L,15,47,293.07823539790536,2115,28.4922093752013,353.2347526362735,1,1.9282086443227462,56,362
8434,H,23,77,293.59278572102136,1871,28.330677719384536,452.0518973995761,0,1.1850699150138837,92,288
8435,H,79,59,294.31508684564363,2221,31.355082428824876,222.54284577545906,0,1.2054444546356844,80,390
8436,L,87,69,294.8542951003004,2139,34.74833729457819,367.66760421107165,1,2.0614798796349176,78,680
8437,L,21,22,292.2636806753165,2666,26.797553380425065,401.13926060918016,0,1.1581116087656012,92,276
8438,L,71,51,294.03077768261386,4436,33.375536125554696,263.9005322377907,0,1.0407895382954295,87,962
8439,M,36,77,294.285078511097,3200,26.804494202545694,307.5350603837606,1,1.2578790830836701,94,101
8440,L,63,34,294.59639746014534,2656,28.845213585742666,397.78206305582273,1,1.443798038646705,52,261
8441,L,99,40,293.44368273106846,2131,29.020325368291523,342.3861750507186,1,1.6551860377684247,92,591
8442,L,21,21,299.94469794845566,2971,35.57465798453861,375.15488819849605,1,1.184361354835006,51,721
